thread_subject,username,page_name
Migrate to {{P|5102}},Swpb,WikidataBotrequestsArchive201805.json
 US states coordinates ,Jura1,WikidataBotrequestsArchive201805.json
 Import English labels from Commons categories ,Mike Peel,WikidataBotrequestsArchive201805.json
 Import English labels from Commons categories ,Pigsonthewing,WikidataBotrequestsArchive201805.json
 Migrating all LeMonde.fr urls to https ,Teolemon,WikidataBotrequestsArchive201805.json
 URLs in descriptions cleanup ,Jura1,WikidataBotrequestsArchive201805.json
 URLs in descriptions cleanup ,Pigsonthewing,WikidataBotrequestsArchive201805.json
 Import {{P|1630}} from templates ,Jura1,WikidataBotrequestsArchive201806.json
 Some LCCN statements to be deprecated ,Jheald,WikidataBotrequestsArchive201806.json
 Some LCCN statements to be deprecated ,Edgars2007,WikidataBotrequestsArchive201806.json
 Some LCCN statements to be deprecated ,Pigsonthewing,WikidataBotrequestsArchive201806.json
 {{P|301}} for languages ,Jura1,WikidataBotrequestsArchive201806.json
 Rank P150 (sub-admin regions) as preferred ,Galaktos,WikidataBotrequestsArchive201806.json
 Rank P150 (sub-admin regions) as preferred ,Yair rand,WikidataBotrequestsArchive201806.json
 Labels for Wiktionary categories ,Infovarius,WikidataBotrequestsArchive201806.json
 Labels for Wiktionary categories ,ValterVB,WikidataBotrequestsArchive201806.json
 Labels for Wiktionary categories ,Jura1,WikidataBotrequestsArchive201806.json
 Copy taxon common name to alias ,Pigsonthewing,WikidataBotrequestsArchive201806.json
 Copy taxon common name to alias ,Matěj Suchánek,WikidataBotrequestsArchive201806.json
 Copy taxon common name to alias ,Brya,WikidataBotrequestsArchive201806.json
 Copy taxon common name to alias ,Egon Willighagen,WikidataBotrequestsArchive201806.json
 Copy taxon common name to alias ,Succu,WikidataBotrequestsArchive201806.json
 Copy taxon common name to alias ,GerardM,WikidataBotrequestsArchive201806.json
 Fetch coordinates from OSM ,Pigsonthewing,WikidataBotrequestsArchive201806.json
 Fetch coordinates from OSM ,Herzi Pinki,WikidataBotrequestsArchive201806.json
 Fetch coordinates from OSM ,Jc86035,WikidataBotrequestsArchive201806.json
 Fetch coordinates from OSM ,Mateusz Konieczny,WikidataBotrequestsArchive201806.json
 Set ''Prefered rank'' in {{Q|Q155}} ,JotaCartas,WikidataBotrequestsArchive201807.json
 Set ''Prefered rank'' in {{Q|Q155}} ,Edgars2007,WikidataBotrequestsArchive201807.json
 Linking categories in Spanish Wikisource ,Edgars2007,WikidataBotrequestsArchive201807.json
 Linking categories in Spanish Wikisource ,Ninovolador,WikidataBotrequestsArchive201807.json
 Linking categories in Spanish Wikisource ,Matěj Suchánek,WikidataBotrequestsArchive201807.json
 Import area codes P473 from CSV file ,Marsupium,WikidataBotrequestsArchive201807.json
 Import area codes P473 from CSV file ,Krauss,WikidataBotrequestsArchive201807.json
 Import area codes P473 from CSV file ,Edgars2007,WikidataBotrequestsArchive201807.json
 Import area codes P473 from CSV file ,edited,WikidataBotrequestsArchive201807.json
 Import area codes P473 from CSV file ,Matěj Suchánek,WikidataBotrequestsArchive201807.json
 Migrate to P1480 ,Swpb,WikidataBotrequestsArchive201807.json
 Migrate to P1480 ,Jarekt,WikidataBotrequestsArchive201807.json
 Migrate to P1480 ,Pasleim,WikidataBotrequestsArchive201807.json
 CAPS cleanup ,Jura1,WikidataBotrequestsArchive201807.json
 heavy coord job ,Multichill,WikidataBotrequestsArchive201807.json
 heavy coord job ,Conny,WikidataBotrequestsArchive201807.json
 Normalize dates with low precision ,Jc86035,WikidataBotrequestsArchive201807.json
 Normalize dates with low precision ,Anonymous_username_46,WikidataBotrequestsArchive201807.json
 Normalize dates with low precision ,Anonymous_username_47,WikidataBotrequestsArchive201807.json
 Normalize dates with low precision ,Jc3s5h,WikidataBotrequestsArchive201807.json
 Normalize dates with low precision ,Jarekt,WikidataBotrequestsArchive201807.json
 Normalize dates with low precision ,Multichill,WikidataBotrequestsArchive201807.json
 Replace ,Микола Василечко,WikidataBotrequestsArchive201807.json
 Replace ,Matěj Suchánek,WikidataBotrequestsArchive201807.json
 Replace ,Edgars2007,WikidataBotrequestsArchive201807.json
 Clean up of Chess player Elo ratings ,Steak,WikidataBotrequestsArchive201808.json
 Clean up of Chess player Elo ratings ,Vlsergey,WikidataBotrequestsArchive201808.json
 Clean up of Chess player Elo ratings ,MisterSynergy,WikidataBotrequestsArchive201808.json
 Bot to share PRELIB data ,Snipre,WikidataBotrequestsArchive201808.json
 Bot to share PRELIB data ,Hopala!,WikidataBotrequestsArchive201808.json
 Bot to share PRELIB data ,Pyfisch,WikidataBotrequestsArchive201808.json
 Incorrectly imported text fields ,Jc86035,WikidataBotrequestsArchive201808.json
 Incorrectly imported text fields ,Matěj Suchánek,WikidataBotrequestsArchive201808.json
 Incorrectly imported text fields ,Anonymous_username_48,WikidataBotrequestsArchive201808.json
 Cleanup bot description ,Jura1,WikidataBotrequestsArchive201808.json
 Cleanup bot description ,Matěj Suchánek,WikidataBotrequestsArchive201808.json
 Harvesting data from MusicBrainz ,OneMusicDream,WikidataBotrequestsArchive201808.json
 Harvesting data from MusicBrainz ,Pigsonthewing,WikidataBotrequestsArchive201808.json
 Database of Classical Scholars ,Jonathan Groß,WikidataBotrequestsArchive201808.json
 Database of Classical Scholars ,Magnus Manske,WikidataBotrequestsArchive201808.json
 Clean up multiple coordinates in wikiitems ,Matěj Suchánek,WikidataBotrequestsArchive201808.json
 Clean up multiple coordinates in wikiitems ,Jura1,WikidataBotrequestsArchive201808.json
 Importing data from epcrugby.com (Property P3666) ,Snipre,WikidataBotrequestsArchive201808.json
 Importing data from epcrugby.com (Property P3666) ,Blackcat,WikidataBotrequestsArchive201808.json
 Hungarian citizenship ,Bencemac,WikidataBotrequestsArchive201808.json
 Hungarian citizenship ,Snipre,WikidataBotrequestsArchive201808.json
 Bad units ,MisterSynergy,WikidataBotrequestsArchive201809.json
 Bad units ,Jklamo,WikidataBotrequestsArchive201809.json
 Correcting P1343 (qualifier) to P248 (reference) ,Jcornelius,WikidataBotrequestsArchive201809.json
 Correcting P1343 (qualifier) to P248 (reference) ,Pasleim,WikidataBotrequestsArchive201809.json
 Missing P31 ,Bencemac,WikidataBotrequestsArchive201809.json
 Missing P31 ,Jura1,WikidataBotrequestsArchive201809.json
 Missing P31 ,-revi,WikidataBotrequestsArchive201809.json
 Missing P31 ,Matěj Suchánek,WikidataBotrequestsArchive201809.json
 Missing P31 ,MisterSynergy,WikidataBotrequestsArchive201809.json
 Missing P31 ,">
Task completed ''(",WikidataBotrequestsArchive201809.json
" ""place on Earth"" descriptions ",Jura1,WikidataBotrequestsArchive201809.json
" ""place on Earth"" descriptions ",Pigsonthewing,WikidataBotrequestsArchive201809.json
" ""place on Earth"" descriptions ",Matěj Suchánek,WikidataBotrequestsArchive201809.json
 Import and maintain nominal GDP for countries from the World Bank Data API ,Yair rand,WikidataBotrequestsArchive201809.json
 Import and maintain nominal GDP for countries from the World Bank Data API ,WDBot,WikidataBotrequestsArchive201809.json
 Import and maintain nominal GDP for countries from the World Bank Data API ,-revi,WikidataBotrequestsArchive201809.json
 Create indiscriminately new items ,Jura1,WikidataBotrequestsArchive201809.json
 Disambiguation brackets ,Bencemac,WikidataBotrequestsArchive201810.json
 Disambiguation brackets ,Pyfisch,WikidataBotrequestsArchive201810.json
 Normalize references ,Marsupium,WikidataBotrequestsArchive201810.json
 Updating templates' description in Russian ,Matěj Suchánek,WikidataBotrequestsArchive201810.json
 Updating templates' description in Russian ,Wikisaurus,WikidataBotrequestsArchive201810.json
 Add interwiki conflicts listings to talk pages ,Yair rand,WikidataBotrequestsArchive201810.json
 Copy lemma to F1 ,Jura1,WikidataBotrequestsArchive201810.json
 Fixing URLs in Sources ,">
Task completed ''(",WikidataBotrequestsArchive201811.json
 Fixing URLs in Sources ,MichaelSchoenitzer,WikidataBotrequestsArchive201811.json
 Import SL-language items into the WikiData medical repository ,Vitosmo,WikidataBotrequestsArchive201811.json
 Import SL-language items into the WikiData medical repository ,Pyfisch,WikidataBotrequestsArchive201811.json
 Import SL-language items into the WikiData medical repository ,Pinky sl,WikidataBotrequestsArchive201811.json
 Import SL-language items into the WikiData medical repository ,">
Task completed ''(",WikidataBotrequestsArchive201811.json
 move descriptions in German from English to German description ,Jura1,WikidataBotrequestsArchive201811.json
 move descriptions in German from English to German description ,Pyfisch,WikidataBotrequestsArchive201811.json
 move descriptions in German from English to German description ,Matěj Suchánek,WikidataBotrequestsArchive201811.json
 Populating {{P|3722}} ,Thierry Caro,WikidataBotrequestsArchive201811.json
 Populating {{P|3722}} ,MisterSynergy,WikidataBotrequestsArchive201811.json
 Add annual country level {{P|1198}} ,Jura1,WikidataBotrequestsArchive201811.json
 Add annual country level {{P|1198}} ,Datawiki30,WikidataBotrequestsArchive201811.json
 trainer-stations ,Fundriver,WikidataBotrequestsArchive201811.json
 BLKÖ (one time data import) ,Jura1,WikidataBotrequestsArchive201811.json
 Proposal ,Pyfisch,WikidataBotrequestsArchive201811.json
 Article ,Pyfisch,WikidataBotrequestsArchive201811.json
 Article ,Jura1,WikidataBotrequestsArchive201811.json
 Article ,Pintoch,WikidataBotrequestsArchive201811.json
 Article ,M2k~dewiki,WikidataBotrequestsArchive201811.json
 Article ,Mfchris84,WikidataBotrequestsArchive201811.json
 Article ,Anonymous_username_49,WikidataBotrequestsArchive201811.json
 Article ,Zabia,WikidataBotrequestsArchive201811.json
 move descriptions in German from English to German description ,Pyfisch,WikidataBotrequestsArchive201812.json
 move descriptions in German from English to German description ,Jura1,WikidataBotrequestsArchive201812.json
 Codruta to Codruța ,Pyfisch,WikidataBotrequestsArchive201812.json
 Norveĝio > Norvegio ,ThomasPusch,WikidataBotrequestsArchive201812.json
 Norveĝio > Norvegio ,Pyfisch,WikidataBotrequestsArchive201812.json
 Remove {{P|P1705}} claims from anatomical structures ,Pyfisch,WikidataBotrequestsArchive201812.json
 Remove {{P|P1705}} claims from anatomical structures ,Anonymous_username_50,WikidataBotrequestsArchive201812.json
 Switch values to P5030 ,Jura1,WikidataBotrequestsArchive201812.json
 Fix item redirects in grammatical features and other aspects of Lexemes ,ArthurPSmith,WikidataBotrequestsArchive201812.json
 Marking as preferred the current time zone in [[Property:P421]] ,Jura1,WikidataBotrequestsArchive201812.json
 Marking as preferred the current time zone in [[Property:P421]] ,Antenor81,WikidataBotrequestsArchive201812.json
 Import Slovene registry of cultural monuments ,Yerpo,WikidataBotrequestsArchive201901.json
 Import Slovene registry of cultural monuments ,Pasleim,WikidataBotrequestsArchive201901.json
 Replacing values keeping ref/qual/ranks ,Pasleim,WikidataBotrequestsArchive201901.json
 Replacing values keeping ref/qual/ranks ,Infovarius,WikidataBotrequestsArchive201901.json
 pq:P31 -> pq:P3831 for {{Q|Q622550}} ,Jura1,WikidataBotrequestsArchive201901.json
 pq:P31 -> pq:P3831 for {{Q|Q622550}} ,Matěj Suchánek,WikidataBotrequestsArchive201901.json
 Description of Nigerian LGAs in French ,DonCamillo,WikidataBotrequestsArchive201901.json
 Description of Nigerian LGAs in French ,VIGNERON,WikidataBotrequestsArchive201901.json
 Description of Nigerian LGAs in French ,Matěj Suchánek,WikidataBotrequestsArchive201901.json
 request for a bot to import population data ,Histobot,WikidataBotrequestsArchive201901.json
 Auto-adding complementary values ,Jc86035,WikidataBotrequestsArchive201901.json
 Add JSTOR ID ,GZWDer,WikidataBotrequestsArchive201902.json
" Removal of wrong label ""other name"" ",Steak,WikidataBotrequestsArchive201902.json
" Removal of wrong label ""other name"" ",MisterSynergy,WikidataBotrequestsArchive201902.json
 Change of P248 value in references ,Wostr,WikidataBotrequestsArchive201902.json
 Change of P248 value in references ,MisterSynergy,WikidataBotrequestsArchive201902.json
 Fix author ranks on {{Q|Q50422077}} ,Jura1,WikidataBotrequestsArchive201902.json
 Fix author ranks on {{Q|Q50422077}} ,Matěj Suchánek,WikidataBotrequestsArchive201902.json
 Fix author ranks on {{Q|Q50422077}} ,Edgars2007,WikidataBotrequestsArchive201902.json
 adding data from scoresway.com ,VIGNERON,WikidataBotrequestsArchive201902.json
 Adding main subject (P921) to scholarly articles based on relevant keywords in the title and description ,Thibdx,WikidataBotrequestsArchive201902.json
 Import alumni based on Wikipedia categories ,GerardM,WikidataBotrequestsArchive201902.json
 Import alumni based on Wikipedia categories ,Matěj Suchánek,WikidataBotrequestsArchive201902.json
 wiktionary ,Amirh123,WikidataBotrequestsArchive201902.json
 wiktionary ,Matěj Suchánek,WikidataBotrequestsArchive201902.json
" Resolving Wikinews categories from ""wikimedia category"" ",Pyfisch,WikidataBotrequestsArchive201903.json
 Quick fix for some items ,MisterSynergy,WikidataBotrequestsArchive201903.json
 Quick fix for some items ,Matěj Suchánek,WikidataBotrequestsArchive201903.json
 Updation on Wikidata for sdwiki namespaces ,Matěj Suchánek,WikidataBotrequestsArchive201903.json
 The Simpsons ,Patriccck,WikidataBotrequestsArchive201903.json
 The Simpsons ,Jura1,WikidataBotrequestsArchive201903.json
 The Simpsons ,Matěj Suchánek,WikidataBotrequestsArchive201903.json
 Museum of Polo and Hall of Fame inductees ,Richard Arthur Norton (1958- ),WikidataBotrequestsArchive201903.json
 Museum of Polo and Hall of Fame inductees ,DannyS712,WikidataBotrequestsArchive201903.json
 Museum of Polo and Hall of Fame inductees ,)}} Task completed,WikidataBotrequestsArchive201903.json
 Museum of Polo and Hall of Fame inductees ,Edgars2007,WikidataBotrequestsArchive201903.json
 Fuzhou Architecture Heritage ,Davidzdh,WikidataBotrequestsArchive201903.json
 Fuzhou Architecture Heritage ,Pyfisch,WikidataBotrequestsArchive201903.json
 Golf video games ,Trade,WikidataBotrequestsArchive201903.json
 Golf video games ,Yair rand,WikidataBotrequestsArchive201903.json
 Update P373 in several elements ,Syrio,WikidataBotrequestsArchive201903.json
 Update P373 in several elements ,Matěj Suchánek,WikidataBotrequestsArchive201903.json
 Update P373 in several elements ,Mike Peel,WikidataBotrequestsArchive201903.json
 Undo some edits ,Airon90,WikidataBotrequestsArchive201904.json
 Undo some edits ,Anonymous_username_51,WikidataBotrequestsArchive201904.json
 Undo some edits ,Matěj Suchánek,WikidataBotrequestsArchive201904.json
 Humans ,Pigsonthewing,WikidataBotrequestsArchive201904.json
 Humans ,Sjoerddebruin,WikidataBotrequestsArchive201904.json
 Humans ,Kam Solusar,WikidataBotrequestsArchive201904.json
 Humans ,Tagishsimon,WikidataBotrequestsArchive201904.json
 Humans ,Edoderoo,WikidataBotrequestsArchive201904.json
 Motorsports Hall of Fame inductees ,Richard Arthur Norton (1958- ),WikidataBotrequestsArchive201904.json
 Motorsports Hall of Fame inductees ,Edoderoo,WikidataBotrequestsArchive201904.json
 Update of population statement ranks ,Tkarcher,WikidataBotrequestsArchive201904.json
 Revert removal of name popularity maps ,Infovarius,WikidataBotrequestsArchive201904.json
 Revert removal of name popularity maps ,Jura1,WikidataBotrequestsArchive201904.json
 Adding WALS codes to language elements ,SyntaxTerror,WikidataBotrequestsArchive201904.json
 Removal of duplicate author name string statements ,129.13.72.197,WikidataBotrequestsArchive201904.json
 Correct use of P241 ,Joshbaumgartner,WikidataBotrequestsArchive201905.json
 Correct use of P241 ,Dominic,WikidataBotrequestsArchive201905.json
 Correct use of P241 ,Anonymous_username_52,WikidataBotrequestsArchive201905.json
 Correct use of P241 ,Edgars2007,WikidataBotrequestsArchive201905.json
 {{Q|Q23019040}} maintenance ,Edoderoo,WikidataBotrequestsArchive201906.json
 {{Q|Q23019040}} maintenance ,Anonymous_username_53,WikidataBotrequestsArchive201906.json
 {{Q|Q23019040}} maintenance ,Edgars2007,WikidataBotrequestsArchive201906.json
 Replace {{Q|Q239303}} with something else ,Jura1,WikidataBotrequestsArchive201906.json
 Replace {{Q|Q239303}} with something else ,Edoderoo,WikidataBotrequestsArchive201906.json
 Replace {{Q|Q239303}} with something else ,MisterSynergy,WikidataBotrequestsArchive201906.json
 Replace {{Q|Q1127581}} ,Jura1,WikidataBotrequestsArchive201906.json
 Replace {{Q|Q1127581}} ,MisterSynergy,WikidataBotrequestsArchive201906.json
 Change pq:P31 to pq:P3831 (for P1684) ,Jura1,WikidataBotrequestsArchive201906.json
 Change pq:P31 to pq:P3831 (for P1684) ,Matěj Suchánek,WikidataBotrequestsArchive201906.json
 National economy indicators: set most recent value as preferred ,Jura1,WikidataBotrequestsArchive201906.json
 National economy indicators: set most recent value as preferred ,813gan,WikidataBotrequestsArchive201906.json
 National economy indicators: set most recent value as preferred ,Datawiki30,WikidataBotrequestsArchive201906.json
 National economy indicators: set most recent value as preferred ,Laboramus,WikidataBotrequestsArchive201906.json
 {{P|1053}} was replaced by {{P|3829}} ,Edoderoo,WikidataBotrequestsArchive201906.json
 {{P|1053}} was replaced by {{P|3829}} ,Kolja21,WikidataBotrequestsArchive201906.json
 {{P|1053}} was replaced by {{P|3829}} ,Anonymous_username_54,WikidataBotrequestsArchive201906.json
 set preferred rank ,Jura1,WikidataBotrequestsArchive201906.json
 set preferred rank ,IvanP,WikidataBotrequestsArchive201906.json
 set preferred rank ,Datawiki30,WikidataBotrequestsArchive201906.json
 fix multiple values per year ,Jura1,WikidataBotrequestsArchive201906.json
 fix multiple values per year ,Pasleim,WikidataBotrequestsArchive201906.json
 Removing invalid {{P|4208}} statements ,Edoderoo,WikidataBotrequestsArchive201906.json
 Removing invalid {{P|4208}} statements ,Anonymous_username_55,WikidataBotrequestsArchive201906.json
 Removing invalid {{P|4208}} statements ,Tinker Bell,WikidataBotrequestsArchive201906.json
 Removing invalid {{P|4208}} statements ,Pasleim,WikidataBotrequestsArchive201906.json
 Fix encoding errors in author name string ,Steak,WikidataBotrequestsArchive201907.json
 Fix encoding errors in author name string ,Jura1,WikidataBotrequestsArchive201907.json
 UsernameReviewerBot ,JJBullet,WikidataBotrequestsArchive201907.json
 UsernameReviewerBot ,Matěj Suchánek,WikidataBotrequestsArchive201907.json
 import coordinates from kowiki ,Jura1,WikidataBotrequestsArchive201907.json
 import coordinates from kowiki ,Matěj Suchánek,WikidataBotrequestsArchive201907.json
 Wiktionary: connect [[:wikt:it:Categoria:Composti degli hanzi]] with [[:wikt:fr:Catégorie:Termes en chinois par caractère]] ,Barbaking,WikidataBotrequestsArchive201907.json
 Wiktionary: connect [[:wikt:it:Categoria:Composti degli hanzi]] with [[:wikt:fr:Catégorie:Termes en chinois par caractère]] ,Matěj Suchánek,WikidataBotrequestsArchive201907.json
 Bot or template to add in Findagrave entries for new people not in Wikidata and for cemeteries not in Wikidata ,Richard Arthur Norton (1958- ),WikidataBotrequestsArchive201907.json
 Bot or template to add in Findagrave entries for new people not in Wikidata and for cemeteries not in Wikidata ,Edoderoo,WikidataBotrequestsArchive201907.json
 Bot or template to add in Findagrave entries for new people not in Wikidata and for cemeteries not in Wikidata ,Jura1,WikidataBotrequestsArchive201907.json
 Bot or template to add in Findagrave entries for new people not in Wikidata and for cemeteries not in Wikidata ,Gerwoman,WikidataBotrequestsArchive201907.json
" ""This work/study/research was supported"" ",Steak,WikidataBotrequestsArchive201907.json
 Uploading Data to Retrosheet IDs: Q64615865 ,Edoderoo,WikidataBotrequestsArchive201907.json
 Uploading Data to Retrosheet IDs: Q64615865 ,Anonymous_username_56,WikidataBotrequestsArchive201907.json
 Adding the identifiant NosDéputés.fr (P7040) ,Premeditated,WikidataBotrequestsArchive201907.json
 Adding the identifiant NosDéputés.fr (P7040) ,Anonymous_username_57,WikidataBotrequestsArchive201907.json
 Adding the identifiant NosDéputés.fr (P7040) ,Tyseria,WikidataBotrequestsArchive201907.json
 Add {{P|527}} and {{P|361}} to Romanian monuments ,Jura1,WikidataBotrequestsArchive201907.json
 Commons township categories ,Magog the Ogre,WikidataBotrequestsArchive201907.json
 Commons township categories ,Multichill,WikidataBotrequestsArchive201907.json
 Start days of calendar months ,Pigsonthewing,WikidataBotrequestsArchive201907.json
 Start days of calendar months ,Matěj Suchánek,WikidataBotrequestsArchive201907.json
 Remove all declarations of P4828 ,Nomen ad hoc,WikidataBotrequestsArchive201908.json
 Remove all declarations of P4828 ,DannyS712,WikidataBotrequestsArchive201908.json
 Remove all declarations of P4828 ,Edoderoo,WikidataBotrequestsArchive201908.json
 Remove all declarations of P4828 ,">
Task completed ''(",WikidataBotrequestsArchive201908.json
 Remove all declarations of P4828 ,Jura1,WikidataBotrequestsArchive201908.json
" Delete alias ""scholarly article""@en ",Jura1,WikidataBotrequestsArchive201908.json
" Delete alias ""scholarly article""@en ",Matěj Suchánek,WikidataBotrequestsArchive201908.json
 Remove statements of a property to be deleted ,Jura1,WikidataBotrequestsArchive201908.json
 Import from Polish Wikipedia ,Jura1,WikidataBotrequestsArchive201908.json
 Import from Polish Wikipedia ,Recherchedienst,WikidataBotrequestsArchive201908.json
 Import from Polish Wikipedia ,Pasleim,WikidataBotrequestsArchive201908.json
 Change rank in newest value of P1082 ,Amadalvarez,WikidataBotrequestsArchive201908.json
 Change rank in newest value of P1082 ,Pasleim,WikidataBotrequestsArchive201908.json
 Add numeric id to {{P|2002}} ,Jura1,WikidataBotrequestsArchive201908.json
 Add numeric id to {{P|2002}} ,SilentSpikeBot,WikidataBotrequestsArchive201908.json
 Add numeric id to {{P|2002}} ,SilentSpike,WikidataBotrequestsArchive201908.json
" replace ""village in Russia"" description ",Jura1,WikidataBotrequestsArchive201908.json
" replace ""village in Russia"" description ",Infovarius,WikidataBotrequestsArchive201908.json
" replace ""village in Russia"" description ",Edoderoo,WikidataBotrequestsArchive201908.json
" replace ""village in Russia"" description ",Anonymous_username_58,WikidataBotrequestsArchive201908.json
 import coordinates from hiwiki ,Jura1,WikidataBotrequestsArchive201908.json
 import coordinates from hiwiki ,Matěj Suchánek,WikidataBotrequestsArchive201908.json
 import coordinates from hiwiki ,Mahir256,WikidataBotrequestsArchive201908.json
" 50000 items with description ""village in India""@en ",Jura1,WikidataBotrequestsArchive201908.json
" 50000 items with description ""village in India""@en ",Mahir256,WikidataBotrequestsArchive201908.json
" 50000 items with description ""village in India""@en ",TheFireBender,WikidataBotrequestsArchive201908.json
 Wikimedia-kategori ,Edoderoo,WikidataBotrequestsArchive201909.json
 Wikimedia-kategori ,MisterSynergy,WikidataBotrequestsArchive201909.json
 Wikimedia-kategori ,Anonymous_username_59,WikidataBotrequestsArchive201909.json
 Wikimedia-kategori ,Pasleim,WikidataBotrequestsArchive201909.json
 Replace typo דיפולמט in correct word דיפלומט ,Edoderoo,WikidataBotrequestsArchive201909.json
 Replace typo דיפולמט in correct word דיפלומט ,Uziel302,WikidataBotrequestsArchive201909.json
 Replace typo דיפולמט in correct word דיפלומט ,Pasleim,WikidataBotrequestsArchive201909.json
 Replace p:P3602/pq:P4100 with p:P3602/pq:P102 (qualifier fix) ,Jura1,WikidataBotrequestsArchive201909.json
 Replace p:P3602/pq:P4100 with p:P3602/pq:P102 (qualifier fix) ,Edoderoo,WikidataBotrequestsArchive201909.json
 Replace p:P3602/pq:P4100 with p:P3602/pq:P102 (qualifier fix) ,Kanashimi,WikidataBotrequestsArchive201909.json
 Replace p:P3602/pq:P4100 with p:P3602/pq:P102 (qualifier fix) ,Oravrattas,WikidataBotrequestsArchive201909.json
 Replace p:P3602/pq:P4100 with p:P3602/pq:P102 (qualifier fix) ,Vojtěch Dostál,WikidataBotrequestsArchive201909.json
 Import solar eclipses data ,Jura1,WikidataBotrequestsArchive201909.json
 Import Babelnet IDs ,Edoderoo,WikidataBotrequestsArchive201909.json
 Import Babelnet IDs ,Florentyna,WikidataBotrequestsArchive201909.json
 Move student (P802) to significant person (P3342) ,Jura1,WikidataBotrequestsArchive201909.json
 Clinical Trials ,SCIdude,WikidataBotrequestsArchive201910.json
 Golf rankings ,SixTwoEight,WikidataBotrequestsArchive201910.json
 Golf rankings ,MSGJ,WikidataBotrequestsArchive201910.json
 Golf rankings ,Pasleim,WikidataBotrequestsArchive201910.json
 Bot account for Recent Changes API ,SixTwoEight,WikidataBotrequestsArchive201910.json
 Bot account for Recent Changes API ,Pasleim,WikidataBotrequestsArchive201910.json
 Import Schizosaccharomyces pombe protein coding genes ,SCIdude,WikidataBotrequestsArchive201910.json
 Update P1240 and P1250 anually ,Tomastvivlaren,WikidataBotrequestsArchive201911.json
 Update P1240 and P1250 anually ,Pasleim,WikidataBotrequestsArchive201911.json
" Fix ranks for multiple ""population""-statements (P1082) ",Jura1,WikidataBotrequestsArchive201911.json
" Fix ranks for multiple ""population""-statements (P1082) ",Vojtěch Dostál,WikidataBotrequestsArchive201911.json
" Fix ranks for multiple ""population""-statements (P1082) ",DerFussi,WikidataBotrequestsArchive201911.json
" Fix ranks for multiple ""population""-statements (P1082) ",Pasleim,WikidataBotrequestsArchive201911.json
 Film infobox import (periodic data import) ,Jura1,WikidataBotrequestsArchive201911.json
 Automated addition of WikiJournal metadata to Wikidata ,Fnielsen,WikidataBotrequestsArchive201911.json
 Automated addition of WikiJournal metadata to Wikidata ,Evolution and evolvability,WikidataBotrequestsArchive201911.json
 Anonymous humans ,DannyS712,WikidataBotrequestsArchive201912.json
" HTTPS for [[:w:Wayback Machine|Wayback Machine]], other websites ",Pigsonthewing,WikidataBotrequestsArchive201912.json
" HTTPS for [[:w:Wayback Machine|Wayback Machine]], other websites ",Edoderoo,WikidataBotrequestsArchive201912.json
" HTTPS for [[:w:Wayback Machine|Wayback Machine]], other websites ",Pasleim,WikidataBotrequestsArchive201912.json
 BulletBot ,Pasleim,WikidataBotrequestsArchive201912.json
 Remove statements of P2035 ,Pasleim,WikidataBotrequestsArchive201912.json
 remove aliases of Q7160014 ,Pasleim,WikidataBotrequestsArchive201912.json
 References to unreferenced citations ,Pasleim,WikidataBotrequestsArchive201912.json
 Latin descriptions ,Edoderoo,WikidataBotrequestsArchive201912.json
 Latin descriptions ,1234qwer1234qwer4,WikidataBotrequestsArchive201912.json
 Latin descriptions ,all Vicimediae replaced by Vicimediorum for wd-items of type category''(,WikidataBotrequestsArchive201912.json
 Latin descriptions ,Pasleim,WikidataBotrequestsArchive201912.json
 Create items for objects in UNESCO works of art collection ,Edoderoo,WikidataBotrequestsArchive201912.json
 Create items for objects in UNESCO works of art collection ,GZWDer,WikidataBotrequestsArchive201912.json
" Patronage/clientèle {{P|3872}}, rank-preferred for latest year available ",Pasleim,WikidataBotrequestsArchive202001.json
 Change the Luxemburgish description : italienesche Foussballspiller   --> italieenesche Foussballspiller ,Les Meloures,WikidataBotrequestsArchive202001.json
 Change the Luxemburgish description : italienesche Foussballspiller   --> italieenesche Foussballspiller ,Edoderoo,WikidataBotrequestsArchive202001.json
 Change the Luxemburgish description : italienesche Foussballspiller   --> italieenesche Foussballspiller ,Matěj Suchánek,WikidataBotrequestsArchive202001.json
 Applying P734 family name from English Wikisource lastname parameter ,billinghurst,WikidataBotrequestsArchive202001.json
 Redirects after archival ,SilentSpike,WikidataBotrequestsArchive202002.json
 Adding Properties in a QuickStatements like Format with a Bot ,Hogü-456,WikidataBotrequestsArchive202002.json
 Bot to switch out combined items like {{Q|51929403}}  with {{Q|51929049}} and {{Q|146786}} ,DemonDays64,WikidataBotrequestsArchive202002.json
 Fix ru description for given names ,Jura1,WikidataBotrequestsArchive202002.json
 Fix ru description for given names ,Infovarius,WikidataBotrequestsArchive202002.json
 English description cleanup (items for people) ,Jura1,WikidataBotrequestsArchive202002.json
 Import places in Luxembourg from Commons (one time data import) ,Jura1,WikidataBotrequestsArchive202002.json
 Protein aliases (alias deletion) ,Jura1,WikidataBotrequestsArchive202003.json
 Protein aliases (alias deletion) ,Edoderoo,WikidataBotrequestsArchive202003.json
 COVID19 recoveries: change P1561 to P8010 ,Jura1,WikidataBotrequestsArchive202003.json
 COVID19 recoveries: change P1561 to P8010 ,MisterSynergy,WikidataBotrequestsArchive202003.json
 Add {{P|402}} to US counties (one time data import) ,Jura1,WikidataBotrequestsArchive202003.json
